model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_min_pos_exp,ffn_window_size,ffn_lut_build,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees
openai/whisper-tiny,audio,16497.060623684167,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,42.10785803778799,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,23.028181534732802,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,33.83461446305701,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,2480.973369853562,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,52427.55023577805,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,97947.5587860671,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,43125.72647547984,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,24765.021173530848,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,92.51249810131188,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,21.33922385967176,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.84897480427519,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,34.77254452624438,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,2640.982404931886,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,104264.63359229972,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,213937.13731793815,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,55374.528907639564,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,15138.553790426726,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,215.9398723106141,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,24.561296107667808,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,21.930768935644906,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.80439145296227,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,32.92198346312245,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,1865.4358415938036,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,147036.70081385088,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.538712245181248,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,485896.05431657843,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27844.06175002589,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27627.377542401595,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-5.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27844.06175002589,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27412.379584659062,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28282.541920334977,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27844.06175002589,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27844.06175002589,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27412.379584659062,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27199.054754297606,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,28062.445432953682,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,30820.56681971224,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25155.013510114713,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,24381.07510770462,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,26987.390030936644,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,51614.736408045545,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5191.03044101011,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5191.03044101011,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5191.03044101011,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5231.744197360583,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5231.744197360583,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5191.03044101011,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5191.03044101011,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5031.319224605391,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5656.864259972339,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,13570.111914573114,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,49251.12554279962,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,31.90908051733889,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,30.329152388418176,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,30.866995306309306,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,30.987805310145493,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,-5.0,256.0,min,,,,,,
