model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_min_pos_exp,ffn_window_size,ffn_lut_build,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-2.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,24191.340075934822,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-2.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-2.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,29180.326173622627,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-2.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-2.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,73934.69628986978,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-2.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5070.780350360642,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5070.780350360642,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,4992.165187767088,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,4689.705189111091,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5612.8421930478125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,70548.98004620116,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,60.67117749756472,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,29.975807060355134,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,29.975807060355134,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,30.034410770075546,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,29.975807060355134,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,30.26997357328364,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,34.908640417532865,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,783.7283751097743,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,16241.297405079282,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,30.093129052017023,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,58945.879187369144,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25352.306726304058,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,7915.3761905655465,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.319678873017494,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.75989509352673,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,30.806767041912167,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,1627.0620594881786,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,27627.377542401595,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,63735.692088290736,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22903.90044161419,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,16114.906625939208,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,41.861853726676614,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.84897480427519,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,33.245062173048,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,2395.2670338067314,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,49637.40690795877,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.36331459495464,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,92013.21619432226,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,43463.965740325715,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,95.0770390179677,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,21.297586362924953,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.319678873017494,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.84897480427519,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,34.4346215959791,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,2559.7279185272455,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,101849.34595654317,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.40703562619394,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,204140.2425271422,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,55374.528907639564,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,15138.553790426726,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,217.63350971989422,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,24.561296107667808,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,21.930768935644906,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,22.84897480427519,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,32.60204446315635,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,1902.2282668101732,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,150523.57568911673,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,22.494734284035275,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,497418.74718447827,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25352.306726304058,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,25155.013510114713,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,24191.340075934822,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,26987.390030936644,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,25551.147332366145,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,53253.164018804906,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-8.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5231.744197360583,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-8.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-7.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5231.744197360583,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-7.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-6.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5231.744197360583,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-6.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-5.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5191.03044101011,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-5.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-4.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5231.744197360583,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-4.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-3.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5191.03044101011,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-3.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-2.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5150.633521625214,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-2.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5070.780350360642,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,-1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,0.0,256.0,max,,,,,,
openai/whisper-tiny,audio,5569.162708566004,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,0.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,1.0,256.0,max,,,,,,
openai/whisper-tiny,audio,14000.873506885837,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,1.0,256.0,min,,,,,,
openai/whisper-tiny,audio,5110.550973561067,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,2.0,256.0,max,,,,,,
